name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;547;0;662;3057;985;3057;962;0
header;119;126;119;162;1756;162;1756;126
A;931;185;931;212;950;212;950;185
A;799;391;799;394;802;394;802;391
A;650;733;650;738;655;738;655;733
B;937;862;937;889;956;889;956;862
B;822;1136;822;1161;837;1161;837;1136
A;607;1284;607;1299;615;1299;615;1284
C;938;1528;938;1559;960;1559;960;1528
B;912;1639;912;1654;921;1654;921;1639
A;848;1868;848;1883;856;1883;856;1868
A;947;2045;947;2047;949;2047;949;2045
D;942;2194;942;2223;962;2223;962;2194
B;821;2416;821;2432;829;2432;829;2416
B;869;2735;869;2752;885;2752;885;2735
