name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;247;0;339;3055;958;3055;958;0
header;123;161;123;199;1747;199;1747;161
A;923;223;923;250;945;250;945;223
A;781;321;781;328;787;328;787;321
A;582;322;582;328;588;328;588;322
A;703;369;703;384;712;384;712;369
A;737;641;737;646;744;646;744;641
A;667;725;667;741;689;741;689;725
B;332;771;332;787;354;787;354;771
A;790;823;790;829;795;829;795;823
B;922;896;922;926;943;926;943;896
B;895;959;895;976;903;976;903;959
B;414;999;414;1014;437;1014;437;999
B;895;1235;895;1251;904;1251;904;1235
A;585;1280;585;1287;590;1287;590;1280
A;302;1354;302;1355;303;1355;303;1354
A;728;1373;728;1389;737;1389;737;1373
B;530;1463;530;1479;539;1479;539;1463
C;921;1566;921;1595;941;1595;941;1566
B;732;1589;732;1605;754;1605;754;1589
A;548;1688;548;1695;554;1695;554;1688
A;573;1690;573;1706;581;1706;581;1690
B;813;1997;813;2013;836;2013;836;1997
A;828;2051;828;2058;834;2058;834;2051
B;785;2090;785;2106;807;2106;807;2090
A;799;2228;799;2243;807;2243;807;2228
D;922;2229;922;2257;945;2257;945;2229
B;657;2556;657;2573;666;2573;666;2556
A;400;2592;400;2593;401;2593;401;2592
A;405;2611;405;2614;409;2614;409;2611
A;635;2611;635;2613;638;2613;638;2611
C;510;2662;510;2690;540;2690;540;2662
B;578;2663;578;2679;601;2679;601;2663
C;590;2699;590;2725;620;2725;620;2699
C;633;2804;633;2830;664;2830;664;2804
C;513;2873;513;2900;543;2900;543;2873
