name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;213;0;442;3049;1360;3049;1154;0
header;167;126;167;166;1790;166;1790;126
A;965;191;965;217;986;217;986;191
A;226;195;226;201;233;201;233;195
B;396;286;396;301;405;301;405;286
A;618;598;618;622;632;622;632;598
A;476;688;476;713;490;713;490;688
A;370;743;370;758;379;758;379;743
B;502;788;502;804;511;804;511;788
A;688;788;688;795;695;795;695;788
B;964;861;964;888;984;888;984;861
B;693;928;693;943;701;943;701;928
A;432;1016;432;1022;436;1022;436;1016
A;936;1206;936;1222;944;1222;944;1206
A;1214;1338;1214;1354;1222;1354;1222;1338
A;936;1388;936;1396;946;1396;946;1388
A;524;1434;524;1449;531;1449;531;1434
C;960;1527;960;1554;981;1554;981;1527
B;1090;1566;1090;1584;1104;1584;1104;1566
A;656;1616;656;1632;665;1632;665;1616
B;1201;1748;1201;1764;1209;1764;1209;1748
B;687;1842;687;1858;695;1858;695;1842
A;842;1933;842;1939;847;1939;847;1933
A;1050;2054;1050;2054;1052;2054;1052;2054
A;569;2067;569;2068;571;2068;571;2067
A;747;2159;747;2164;752;2164;752;2159
D;960;2192;960;2219;981;2219;981;2192
A;745;2468;745;2493;759;2493;759;2468
A;600;2475;600;2481;608;2481;608;2475
A;624;2477;624;2492;632;2492;632;2477
D;715;2522;715;2537;723;2537;723;2522
A;481;2565;481;2571;487;2571;487;2565
D;787;2612;787;2627;795;2627;795;2612
A;491;2650;491;2652;493;2652;493;2650
B;451;2679;451;2694;471;2694;471;2679
C;1198;2679;1198;2705;1223;2705;1223;2679
