name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;564;0;955;3053;1755;3053;1598;0
header;125;119;125;153;1758;153;1758;119
A;931;179;931;206;951;206;951;179
C;1237;229;1237;248;1252;248;1252;229
B;929;849;929;875;949;875;949;849
B;1452;1142;1452;1161;1465;1161;1465;1142
B;1179;1325;1179;1339;1187;1339;1187;1325
A;1554;1418;1554;1433;1562;1433;1562;1418
C;928;1513;928;1541;948;1541;948;1513
B;767;1553;767;1568;775;1568;775;1553
D;903;1778;903;1794;911;1794;911;1778
D;1652;1782;1652;1800;1665;1800;1665;1782
B;1043;1869;1043;1888;1057;1888;1057;1869
A;1373;1919;1373;1934;1380;1934;1380;1919
D;932;2186;932;2212;953;2212;953;2186
B;1136;2277;1136;2296;1150;2296;1150;2277
B;1209;2657;1209;2672;1231;2672;1231;2657
